categorical_accuracy,loss,perplexity,val_categorical_accuracy,val_loss,val_perplexity,trial_number,subtrial_number,model_name
0.24752475321292877,2.3354008197784424,10.333600997924805,0.03846153989434242,10.47158145904541,35297.99609375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.2970297038555145,2.2780821323394775,9.75794792175293,0.03846153989434242,10.414104461669922,33326.375,1,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000001_subtrial_0000000000000000.keras
0.023622047156095505,11.641651153564453,88463.2734375,0.03846153989434242,11.850157737731934,140106.453125,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.12871287763118744,10.071413040161133,23656.96875,0.03846153989434242,11.903545379638672,147789.671875,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.14851485192775726,8.501688003540039,4923.07177734375,0.03846153989434242,12.13658332824707,186574.015625,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.09900990128517151,6.957185745239258,1050.6724853515625,0.03846153989434242,12.716320037841797,333140.65625,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.12871287763118744,6.0520453453063965,424.98138427734375,0.07692307978868484,13.080750465393066,479620.5,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.19801980257034302,4.425133228302002,83.52393341064453,0.07692307978868484,13.269156455993652,579057.125,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.1683168262243271,4.366004467010498,78.72843933105469,0.03846153989434242,13.599406242370605,805651.25,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.22772277891635895,3.716001510620117,41.099727630615234,0.03846153989434242,13.787124633789062,972013.1875,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.23762376606464386,3.3650197982788086,28.934070587158203,0.03846153989434242,13.429601669311523,679832.4375,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.22772277891635895,3.1295387744903564,22.863431930541992,0.03846153989434242,13.172544479370117,525730.75,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.1881188154220581,3.5169782638549805,33.6824951171875,0.03846153989434242,13.34319019317627,623553.6875,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.2871287167072296,2.8629767894744873,17.51358413696289,0.03846153989434242,12.988861083984375,437512.71875,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.2772277295589447,2.793355703353882,16.33574676513672,0.03846153989434242,12.513795852661133,272064.875,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.2772277295589447,2.956727981567383,19.23493194580078,0.03846153989434242,12.142038345336914,187594.5625,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.19801980257034302,3.3598484992980957,28.78483009338379,0.03846153989434242,11.915335655212402,149542.46875,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.22772277891635895,2.883183479309082,17.871074676513672,0.03846153989434242,11.850686073303223,140180.484375,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.22772277891635895,2.9578945636749268,19.257383346557617,0.03846153989434242,11.582983016967773,107256.9921875,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.19801980257034302,2.837744951248169,17.077211380004883,0.03846153989434242,11.480058670043945,96766.7421875,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.1782178282737732,2.869615316390991,17.63023567199707,0.03846153989434242,11.454526901245117,94327.390625,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
0.2970297038555145,2.5285096168518066,12.534810066223145,0.03846153989434242,11.26395034790039,77959.9375,2,0,2025_11_01 21_49_cerebros_troy_stage_1/models/tr_0000000000000002_subtrial_0000000000000000.keras
